"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"\\BEARBOEXWS2","\Cycle","7/11/2016 1:39:00 AM","Ready","Interactive/Background","7/10/2016 1:39:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","CBATL\bossusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:39:00 AM","8/14/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC11","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC11","\Cycle","7/11/2016 2:42:00 AM","Ready","Interactive/Background","7/10/2016 2:42:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:42:00 AM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO35","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO35","\Cycle","7/11/2016 1:57:00 AM","Ready","Interactive/Background","7/10/2016 1:57:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:57:00 AM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELBLAST1","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELBLAST1","\Cycle","7/11/2016 2:02:00 AM","Ready","Interactive/Background","7/10/2016 2:02:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:02:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO04","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO04","\Cycle","7/11/2016 1:23:00 AM","Ready","Interactive/Background","7/10/2016 1:23:00 AM","0","akira","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:23:00 AM","7/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC7","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","5/6/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC7","\Cycle","7/11/2016 3:51:00 AM","Ready","Interactive/Background","7/10/2016 3:51:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:51:00 AM","5/6/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO28","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/6/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO28","\Cycle","7/11/2016 2:44:00 AM","Ready","Interactive/Background","7/10/2016 2:44:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:44:00 AM","8/6/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDPIWEB1","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","3/22/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDPIWEB1","\Cycle","7/11/2016 3:32:00 AM","Ready","Interactive/Background","7/10/2016 3:32:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\dpiusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:32:00 AM","3/22/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELBAT4","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT03","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","9/19/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT03","\Cycle","N/A","Disabled","Interactive/Background","8/7/2014 1:58:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:59:00 AM","9/19/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXMAILBOSM01","\Grimreaper","N/A","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/18/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXMAILBOSM01","\Cycle","7/11/2016 1:26:00 AM","Ready","Interactive/Background","7/10/2016 1:26:00 AM","0","akira","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","CBATL\bossusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:26:00 AM","12/18/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO08","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO08","\Cycle","7/11/2016 1:45:00 AM","Ready","Interactive/Background","7/10/2016 1:45:00 AM","0","akira","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:45:00 AM","7/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB34","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB34","\Cycle","7/11/2016 1:50:00 AM","Ready","Interactive/Background","7/10/2016 1:50:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:50:00 AM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC02","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC02","\Cycle","7/11/2016 1:50:00 AM","Ready","Interactive/Background","7/10/2016 1:50:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:50:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELSTAPI13","\Grimreaper","N/A","Disabled","Interactive/Background","6/5/2016 10:00:00 PM","267014","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELSTAPI13","\Cycle","7/11/2016 1:24:00 AM","Ready","Interactive/Background","7/10/2016 1:24:00 AM","1","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB40","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB40","\Cycle","7/11/2016 2:22:00 AM","Ready","Interactive/Background","7/10/2016 2:22:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:22:00 AM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC8","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","5/6/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC8","\Cycle","7/11/2016 4:55:00 AM","Ready","Interactive/Background","7/10/2016 4:55:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","4:55:00 AM","5/6/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC01","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC01","\Cycle","7/11/2016 3:05:00 AM","Ready","Interactive/Background","7/10/2016 3:05:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:05:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO07","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO07","\Cycle","7/11/2016 2:37:00 AM","Ready","Interactive/Background","7/10/2016 2:37:00 AM","0","akira","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:37:00 AM","7/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB06","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB06","\Cycle","7/11/2016 3:08:00 AM","Ready","Interactive/Background","7/10/2016 3:08:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:08:00 AM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB55","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB55","\Cycle","7/11/2016 1:40:00 AM","Ready","Interactive/Background","7/10/2016 1:40:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:40:00 AM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO13","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","5/6/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO13","\Cycle","7/11/2016 3:43:00 AM","Ready","Interactive/Background","7/10/2016 3:43:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:43:00 AM","5/6/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB16","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB16","\Cycle","7/11/2016 1:36:00 AM","Ready","Interactive/Background","7/10/2016 1:36:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:36:00 AM","12/5/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
